comment,label
[CLS]طلسم ۷ میخ .[SEP]در این داستان، شخصی که مهمانی داده بود، به دلیل ناراحتی از غذاهایی که سرو کرده بود، با مادر و پدر مرحومش به شدت مورد تحقیر قرار می‌گیرد. او در نهایت تحمل نمی‌کند و با بلند شدن صدایش و گریه کردن، داداشش را صدا می‌زند.[PAD],other
[CLS]من خیلی منطقی و صبورم اما تو این موارد که تو  دوستی و نامزدی و عقد که بهونه بچه و بی پشتیبانی ندارید بهههونه ها اقا رو که هیچی اما دلم میخواد ی دل سیر خانم و بزنم و به زور از این زندگی بیرون بکشم[SEP]یک زن به شوهرش طلاق داد ولی بعد از گریه و عذرخواهی، دوباره با هم زندگی کردند. اما بعد از چند روز، شوهر دوباره به خشونت و بدکرداری بازگشت. در یک نقطه، زن پریود بود و درد داشت و دعوا شدیدی بین آنها رخ داد.[PAD],confront
[CLS]همعروسم چیست؟[SEP]در یک عروسی، برادر شوهر و همعروس به دلیل دعوا و کتکاری به هم درگیر شدند. همعروس از من خواست که برادر شوهرم را متوقف کنم. برادر شوهرم گفت که همعروسم را نگیرم و این باعث ناراحتی من شد.[PAD],other
[CLS]مازنا چقد بدبختیم😔[SEP]در این داستان، زوجی که همه چیز خوب بود، به خاطر بحث و جدلی شدید، به هم مشکل داشتند. در نهایت، شوهر زن را بی‌رحمانه ضرب و جرح کرد و زن نتوانست به دلیل حضور مادر شوهرش صدای خود را برساند.[PAD],empathy
[CLS]درسته مسعولش نیست ولی با حرفاش حرصم میده منم سر شوهرم خالی میکنم[SEP]مادرشوهرش با حرفاش دلشو شکست. شوهرش لباس تنش کرد و اونا برای بحث به اتاق رفتن. شوهرش به او حمله کرد و کتکش زد.[PAD],empathy
[CLS]خانمی ک فحش ب پدرمادرش رو میشنوه و طرفش رو از روی غیرت میزنه حیوون نیست خانم!میتونید محترمانه ترم صحبت کنید!![SEP]در یک دعوای خانوادگی، شوهر به همسر خود حمله کرده و او را تنبیه کرده است. حالا مادر همسر، او را تحریک می‌کند تا به خانه برنگردد. شوهر نیز ادعا می‌کند که تا زمانی که او را سرزنش نکنند، به خانه برنمی‌گردد.[PAD],conform
[CLS]اگه واقعی باشه چه زندگی ایه آخه، دیوونه س رسما شوهرت![SEP]شخصی به نام شیپیش از من پنکه را بالا بدهد، اما من به اشتباه آن را به او بدهم. سپس او به من حمله کرده و من را زخمی می‌کند. من به اتاق خواب می‌روم و در را قفل می‌کنم.[PAD],empathy
[CLS]نترس...کسی که اشتباه کرده اونه.بهشم بگو اگر دوباره تکرار بشه پیگیری میکنی و راحت طلاق و حقت رو میگیری‌[SEP]زنی که شوهرش او را زده بود، به پزشک قانونی رفت و نامه گرفت. اکنون او به خانه برگشته است ولی شوهر هنوز از شکایت او اطلاع ندارد. او نگران است که اگر پیگیری نکند، اس ام اس شکایت برای شوهرش ارسال نخواهد شد.[PAD],confront
[CLS]چرا دوست نداشتی به خونوادش تبریک بگه[SEP]بچه ها دیروز به من کتک زدند و من درد سر دارم. من به شوخی به خانواده او زنگ زدم و او عصبانی شد و به من حمله کرد. او همچنین به مامانم تهدید کرد.[PAD],other
[CLS]چرا ترک نمیکنه؟بچه داری؟[SEP]دختری درگیر مشکلاتی است که شامل تنهایی، بی پولی، اذیت شدن و دعواهای مکرر است. او به خدا می‌تواند که این موجود وحشی را از بین ببرد و از این همه درد و رنج رهایی دهد. او به دلیل مشکلاتش نمی‌تواند طلاق بگیرد و حسرت دانشگاه و دورهمی با دوستان و خانواده را دارد.[PAD],other
[CLS]فقط میدونم من نتیجه گرفتم.من شوهرم خیلی اذیتم میکرد .[SEP]در این داستان، شخصی که مهمانی داده بود، به دلیل ناراحتی از غذاهایی که سرو کرده بود، با مادر و پدر مرحومش به شدت مورد تحقیر قرار می‌گیرد. او در نهایت تحمل نمی‌کند و با بلند شدن صدایش و گریه کردن، داداشش را صدا می‌زند.[PAD],empathy
[CLS]ببین تمام اشتباهاتی تو ازدواج قبلت داشتی رو با خودت مرور کن و سعی کن نقطه ضعفات رو برطرف کنی نمیگم پررو باش میگم یه زن قوی باش که مرد فکر نکنه میتونه هر رفتاری بدی باهات داشته باشه عزیزم[SEP]یک خانم از همسر سابقش کتک خورده و بچه سقط کرده، طلاق گرفته و الان خواستگار دارد. اما بدنش میلرزد و از سکته می‌ترسد. نمی‌داند چه کار کند و ازدواج نمی‌تواند کند.[PAD],confront
[CLS]ازمردایی که زنشون رو میزنن متنفرم خدا جوابشون رو بده دستشون بشکنه[SEP]شام جمعه شب، شوهرم و مادرم به خاطر غذا مشکل داشتند و من در نتیجه جراحاتی دیدم. بعد از آن، من با خونریزی شدید پریود شدم و درد زیادی داشتم. در نهایت، درمان در پزشکی قانونی به دردم توجه نکردند.[PAD],empathy
[CLS]خدا لعنتشون‌کنه دخترا مردمو بدبخت میکنن خدا ازشون نگذره[SEP]زنی به خانه مادرش رفت و بعد از دو هفته شوهرش تماس گرفت تا برگردد. آنها با هم به خانه رفته و بعد از خوردن شام به خانه بازگشتند. در یک بحث، شوهر زن کتکش زد و در شب بعد نیز دوباره کتکش زد.[PAD],empathy
[CLS]معلومه که اون بد غلطی کرده دست روت بلند کرده ولی تو با سیاست بسوزونش، چرا دهن به دهن کسی میذاری ک میدونی آخرش این میشه.[SEP]فردی به خانواده توهین کرده و در حال حمله به آنها بود که توسط فرد دیگری ضربه خورد. سپس فرد اول به دلیل مشکلات مالی تحت فشار قرار گرفت.[PAD],conform
"[CLS]مادرم زنه خوبیه توی زندگی سختی زیادکشیده،ولی نمیدونم چرابااین حرفاش میخوادمنوبچزونه،اصلاانگارازشوهرم خوشش نمیادهمشون یه جوری شدن درمقابلش،بچهابرام دعاکنید[SEP]دیشب ساعت 2 به اب خوردن رفتم و با یک مشکل مواجه شدم.,شخصی به من حمله کرد و چشمم را زخمی کرد و درد می‌کند.,احساس می‌کنم تنها راهم فرار از اینجا است.[PAD]",empathy
[CLS]بهتره ب خونواده ت بگی اگ شوهرت زنگ نمیزنه بگو اومدم قهر شوهرم دست روم بلند کرد در حالیکه اون مقصر بود البته اگ خونواده ت پشت توئن[SEP]شوهرم من را در ماشین کتک زده و فحش‌های بدی به من داد. بدون اینکه خانواده‌ام بفهمند، به خانه پدرم رفتم. او هیچ تماسی نگرفته و من نمی‌دانم چه کار کنم.[PAD],confront
[CLS]دوستمم نمیتونه ازدواج کنه چون هر کی میاد میگه بچتو نباید بیاری تو زندگیم..[SEP]زنی که هشت ماه پیش ازدواج کرده بود، با مردی که دختری داشت و رابطه‌اش با زن سابقش را پنهان می‌کرد، مشکلات زیادی داشت. شوهرش او را مورد خشونت قرار می‌داد و بچه‌اش هم اذیتش می‌کرد. همچنین، او به زن سابقش علاقه‌مند بود و می‌خواست با او دوباره ازدواج کند.[PAD],empathy
